   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
      10500.0000  0.62352304e-21  138.64 0.12319959e-17  135.61 0.21064413e-18   92.64
      10750.0000  0.47745768e-21  152.88 0.94324096e-18  149.81 0.15592698e-18  107.72
      11000.0000  0.36735670e-21  166.44 0.72560239e-18  163.33 0.11611125e-18  122.22
      11250.0000  0.28384240e-21  179.34 0.56054573e-18  176.19 0.86927597e-19  136.12
      11500.0000  0.22018233e-21 -168.38 0.43475644e-18 -171.56 0.65401382e-19  149.38
      11750.0000  0.17146598e-21 -156.68 0.33851920e-18 -159.90 0.49438016e-19  162.01
      12000.0000  0.13406302e-21 -145.53 0.26465010e-18 -148.77 0.37546426e-19  174.02
      12250.0000  0.10526063e-21 -134.86 0.20778072e-18 -138.13 0.28653898e-19 -174.58
      12500.0000  0.83015361e-22 -124.64 0.16386791e-18 -127.93 0.21981275e-19 -163.76
      12750.0000  0.65779620e-22 -114.79 0.12985032e-18 -118.11 0.16957938e-19 -153.49
      13000.0000  0.52377385e-22 -105.27 0.10340245e-18 -108.61 0.13163234e-19 -143.72
      13250.0000  0.41913491e-22  -96.02 0.82754847e-19  -99.38 0.10285539e-19 -134.38
      13500.0000  0.33706142e-22  -86.98 0.66560446e-19  -90.35 0.80932844e-20 -125.41
      13750.0000  0.27236096e-22  -78.10 0.53793771e-19  -81.48 0.64141308e-20 -116.73
      14000.0000  0.22107973e-22  -69.32 0.43674322e-19  -72.72 0.51198058e-20 -108.27
      14250.0000  0.18020657e-22  -60.61 0.35607922e-19  -64.02 0.41149071e-20  -99.95
      14500.0000  0.14744617e-22  -51.94 0.29141787e-19  -55.35 0.33285699e-20  -91.71
      14750.0000  0.12104530e-22  -43.27 0.23930163e-19  -46.69 0.27081894e-20  -83.50
      15000.0000  0.99660474e-23  -34.58 0.19708141e-19  -38.02 0.22147190e-20  -75.26
